wsi,msi,dataset,patch,level,x,y,size,tumor_ratio,blank_ratio,file
validation_data_17,0,val,validation_data_17_l2_20480_61440,2,20480,61440,256,1.0,0.0244140625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_20480_61440.tif
validation_data_17,0,val,validation_data_17_l2_20480_65536,2,20480,65536,256,1.0,0.04296875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_20480_65536.tif
validation_data_17,0,val,validation_data_17_l2_20480_69632,2,20480,69632,256,1.0,0.01171875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_20480_69632.tif
validation_data_17,0,val,validation_data_17_l2_20480_73728,2,20480,73728,256,0.9805908203125,0.0234375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_20480_73728.tif
validation_data_17,0,val,validation_data_17_l2_24576_49152,2,24576,49152,256,1.0,0.2158203125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_24576_49152.tif
validation_data_17,0,val,validation_data_17_l2_24576_53248,2,24576,53248,256,0.95751953125,0.017578125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_24576_53248.tif
validation_data_17,0,val,validation_data_17_l2_24576_57344,2,24576,57344,256,0.83709716796875,0.0146484375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_24576_57344.tif
validation_data_17,0,val,validation_data_17_l2_24576_61440,2,24576,61440,256,0.8682098388671875,0.03515625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_24576_61440.tif
validation_data_17,0,val,validation_data_17_l2_24576_65536,2,24576,65536,256,1.0,0.0,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_24576_65536.tif
validation_data_17,0,val,validation_data_17_l2_24576_69632,2,24576,69632,256,1.0,0.005859375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_24576_69632.tif
validation_data_17,0,val,validation_data_17_l2_24576_73728,2,24576,73728,256,1.0,0.001953125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_24576_73728.tif
validation_data_17,0,val,validation_data_17_l2_28672_49152,2,28672,49152,256,0.955322265625,0.158203125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_28672_49152.tif
validation_data_17,0,val,validation_data_17_l2_28672_65536,2,28672,65536,256,0.99969482421875,0.001953125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_28672_65536.tif
validation_data_17,0,val,validation_data_17_l2_28672_69632,2,28672,69632,256,1.0,0.0068359375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_28672_69632.tif
validation_data_17,0,val,validation_data_17_l2_28672_73728,2,28672,73728,256,1.0,0.0048828125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_28672_73728.tif
validation_data_17,0,val,validation_data_17_l2_32768_49152,2,32768,49152,256,0.7362518310546875,0.4150390625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_32768_49152.tif
validation_data_17,0,val,validation_data_17_l2_32768_65536,2,32768,65536,256,0.9844818115234376,0.0068359375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_32768_65536.tif
validation_data_17,0,val,validation_data_17_l2_32768_69632,2,32768,69632,256,1.0,0.01953125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_32768_69632.tif
validation_data_17,0,val,validation_data_17_l2_32768_73728,2,32768,73728,256,1.0,0.0068359375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_32768_73728.tif
validation_data_17,0,val,validation_data_17_l2_36864_61440,2,36864,61440,256,0.726898193359375,0.0146484375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_36864_61440.tif
validation_data_17,0,val,validation_data_17_l2_36864_65536,2,36864,65536,256,0.9888153076171876,0.0517578125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_36864_65536.tif
validation_data_17,0,val,validation_data_17_l2_36864_69632,2,36864,69632,256,1.0,0.0439453125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_36864_69632.tif
validation_data_17,0,val,validation_data_17_l2_36864_73728,2,36864,73728,256,1.0,0.0107421875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_36864_73728.tif
validation_data_17,0,val,validation_data_17_l2_36864_77824,2,36864,77824,256,0.99609375,0.048828125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_36864_77824.tif
validation_data_17,0,val,validation_data_17_l2_40960_61440,2,40960,61440,256,0.8753204345703125,0.03125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_40960_61440.tif
validation_data_17,0,val,validation_data_17_l2_40960_65536,2,40960,65536,256,1.0,0.0029296875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_40960_65536.tif
validation_data_17,0,val,validation_data_17_l2_40960_69632,2,40960,69632,256,1.0,0.001953125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_40960_69632.tif
validation_data_17,0,val,validation_data_17_l2_40960_73728,2,40960,73728,256,1.0,0.00390625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_40960_73728.tif
validation_data_17,0,val,validation_data_17_l2_40960_77824,2,40960,77824,256,1.0,0.005859375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_40960_77824.tif
validation_data_17,0,val,validation_data_17_l2_40960_81920,2,40960,81920,256,0.9724884033203124,0.0947265625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_40960_81920.tif
validation_data_17,0,val,validation_data_17_l2_45056_53248,2,45056,53248,256,0.707275390625,0.1494140625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_45056_53248.tif
validation_data_17,0,val,validation_data_17_l2_45056_65536,2,45056,65536,256,0.957977294921875,0.0029296875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_45056_65536.tif
validation_data_17,0,val,validation_data_17_l2_45056_69632,2,45056,69632,256,1.0,0.001953125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_45056_69632.tif
validation_data_17,0,val,validation_data_17_l2_45056_73728,2,45056,73728,256,1.0,0.0185546875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_45056_73728.tif
validation_data_17,0,val,validation_data_17_l2_45056_77824,2,45056,77824,256,1.0,0.0615234375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_45056_77824.tif
validation_data_17,0,val,validation_data_17_l2_45056_81920,2,45056,81920,256,1.0,0.029296875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_45056_81920.tif
validation_data_17,0,val,validation_data_17_l2_49152_53248,2,49152,53248,256,1.0,0.1376953125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_49152_53248.tif
validation_data_17,0,val,validation_data_17_l2_49152_57344,2,49152,57344,256,0.747955322265625,0.078125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_49152_57344.tif
validation_data_17,0,val,validation_data_17_l2_49152_61440,2,49152,61440,256,0.810455322265625,0.0927734375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_49152_61440.tif
validation_data_17,0,val,validation_data_17_l2_49152_65536,2,49152,65536,256,1.0,0.091796875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_49152_65536.tif
validation_data_17,0,val,validation_data_17_l2_49152_69632,2,49152,69632,256,1.0,0.0380859375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_49152_69632.tif
validation_data_17,0,val,validation_data_17_l2_49152_73728,2,49152,73728,256,1.0,0.0048828125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_49152_73728.tif
validation_data_17,0,val,validation_data_17_l2_49152_77824,2,49152,77824,256,1.0,0.0078125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_49152_77824.tif
validation_data_17,0,val,validation_data_17_l2_49152_81920,2,49152,81920,256,1.0,0.18359375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_49152_81920.tif
validation_data_17,0,val,validation_data_17_l2_53248_53248,2,53248,53248,256,1.0,0.271484375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_53248_53248.tif
validation_data_17,0,val,validation_data_17_l2_53248_57344,2,53248,57344,256,1.0,0.080078125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_53248_57344.tif
validation_data_17,0,val,validation_data_17_l2_53248_61440,2,53248,61440,256,1.0,0.02734375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_53248_61440.tif
validation_data_17,0,val,validation_data_17_l2_53248_65536,2,53248,65536,256,1.0,0.0126953125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_53248_65536.tif
validation_data_17,0,val,validation_data_17_l2_53248_69632,2,53248,69632,256,1.0,0.04296875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_53248_69632.tif
validation_data_17,0,val,validation_data_17_l2_53248_73728,2,53248,73728,256,1.0,0.0546875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_53248_73728.tif
validation_data_17,0,val,validation_data_17_l2_53248_77824,2,53248,77824,256,1.0,0.0908203125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_53248_77824.tif
validation_data_17,0,val,validation_data_17_l2_53248_81920,2,53248,81920,256,0.9507293701171876,0.3681640625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_53248_81920.tif
validation_data_17,0,val,validation_data_17_l2_57344_53248,2,57344,53248,256,1.0,0.34375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_57344_53248.tif
validation_data_17,0,val,validation_data_17_l2_57344_57344,2,57344,57344,256,1.0,0.103515625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_57344_57344.tif
validation_data_17,0,val,validation_data_17_l2_57344_61440,2,57344,61440,256,1.0,0.041015625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_57344_61440.tif
validation_data_17,0,val,validation_data_17_l2_57344_65536,2,57344,65536,256,1.0,0.025390625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_57344_65536.tif
validation_data_17,0,val,validation_data_17_l2_57344_69632,2,57344,69632,256,1.0,0.0126953125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_57344_69632.tif
validation_data_17,0,val,validation_data_17_l2_57344_73728,2,57344,73728,256,1.0,0.125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_57344_73728.tif
validation_data_17,0,val,validation_data_17_l2_57344_77824,2,57344,77824,256,1.0,0.1767578125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_57344_77824.tif
validation_data_17,0,val,validation_data_17_l2_61440_53248,2,61440,53248,256,1.0,0.28515625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_61440_53248.tif
validation_data_17,0,val,validation_data_17_l2_61440_57344,2,61440,57344,256,1.0,0.189453125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_61440_57344.tif
validation_data_17,0,val,validation_data_17_l2_61440_61440,2,61440,61440,256,1.0,0.037109375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_61440_61440.tif
validation_data_17,0,val,validation_data_17_l2_61440_65536,2,61440,65536,256,1.0,0.0185546875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_61440_65536.tif
validation_data_17,0,val,validation_data_17_l2_61440_69632,2,61440,69632,256,1.0,0.044921875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_61440_69632.tif
validation_data_17,0,val,validation_data_17_l2_61440_73728,2,61440,73728,256,1.0,0.3310546875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_61440_73728.tif
validation_data_17,0,val,validation_data_17_l2_61440_77824,2,61440,77824,256,1.0,0.1962890625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_61440_77824.tif
validation_data_17,0,val,validation_data_17_l2_65536_57344,2,65536,57344,256,0.9757080078125,0.328125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_65536_57344.tif
validation_data_17,0,val,validation_data_17_l2_65536_61440,2,65536,61440,256,1.0,0.1669921875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_65536_61440.tif
validation_data_17,0,val,validation_data_17_l2_65536_65536,2,65536,65536,256,1.0,0.07421875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_65536_65536.tif
validation_data_17,0,val,validation_data_17_l2_65536_69632,2,65536,69632,256,1.0,0.1171875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_65536_69632.tif
validation_data_17,0,val,validation_data_17_l2_65536_73728,2,65536,73728,256,1.0,0.16015625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_65536_73728.tif
validation_data_17,0,val,validation_data_17_l2_65536_77824,2,65536,77824,256,0.996917724609375,0.3359375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_65536_77824.tif
validation_data_17,0,val,validation_data_17_l2_69632_61440,2,69632,61440,256,0.97125244140625,0.25,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_69632_61440.tif
validation_data_17,0,val,validation_data_17_l2_69632_65536,2,69632,65536,256,1.0,0.0087890625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_69632_65536.tif
validation_data_17,0,val,validation_data_17_l2_69632_69632,2,69632,69632,256,1.0,0.0615234375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_69632_69632.tif
validation_data_17,0,val,validation_data_17_l2_69632_73728,2,69632,73728,256,1.0,0.498046875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_69632_73728.tif
validation_data_17,0,val,validation_data_17_l2_73728_65536,2,73728,65536,256,1.0,0.2734375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_73728_65536.tif
validation_data_17,0,val,validation_data_17_l2_73728_69632,2,73728,69632,256,1.0,0.3427734375,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_73728_69632.tif
validation_data_17,0,val,validation_data_17_l2_77824_65536,2,77824,65536,256,1.0,0.4501953125,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_77824_65536.tif
validation_data_17,0,val,validation_data_17_l2_77824_73728,2,77824,73728,256,1.0,0.291015625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_77824_73728.tif
validation_data_17,0,val,validation_data_17_l2_81920_57344,2,81920,57344,256,0.721343994140625,0.2822265625,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_81920_57344.tif
validation_data_17,0,val,validation_data_17_l2_81920_73728,2,81920,73728,256,1.0,0.3701171875,PAIP2020/validation/patch_level2_256_macenko/validation_data_17/validation_data_17_l2_81920_73728.tif
